gse_id,contact_country,date_cleaned,sex,race,sex_ratio,race_dist_score,DEI score
GSE28654,ITA,2011-04-15,1.0,0.0,0.47027806759945434,0.0,3.940556135198909
GSE62376,USA,2014-10-14,0.0,0.0,0.0,0.0,0.0
GSE53963,USA,2014-01-09,0.0,0.0,0.0,0.0,0.0
GSE64711,USA,2015-01-06,1.0,0.0,0.04305234377649936,0.0,3.0861046875529987
GSE58831,GBR,2014-06-25,0.0,0.0,0.0,0.0,0.0
GSE53792,CHN,2014-01-03,0.0,0.0,0.0,0.0,0.0
GSE62627,USA,2014-10-22,0.0,0.0,0.0,0.0,0.0
GSE61635,USA,2014-09-22,0.0,0.0,0.0,0.0,0.0
GSE57345,USA,2014-05-06,0.0,0.0,0.0,0.0,0.0
GSE57338,USA,2014-05-06,0.0,0.0,0.0,0.0,0.0
GSE54629,FRA,2014-02-03,0.0,0.0,0.0,0.0,0.0
GSE60789,SWE,2014-08-26,0.0,0.0,0.0,0.0,0.0
GSE57715,SWE,2014-05-15,0.0,0.0,0.0,0.0,0.0
GSE51029,DEU,2013-09-20,0.0,0.0,0.0,0.0,0.0
GSE42334,USA,2012-11-08,0.0,0.0,0.0,0.0,0.0
GSE58133,ITA,2014-05-30,0.0,0.0,0.0,0.0,0.0
GSE55092,USA,2014-02-18,0.0,0.0,0.0,0.0,0.0
GSE53515,DNK,2013-12-19,0.0,0.0,0.0,0.0,0.0
GSE63058,CHE,2014-11-05,0.0,0.0,0.0,0.0,0.0
GSE56754,USA,2014-04-11,0.0,0.0,0.0,0.0,0.0
GSE57958,SGP,2014-05-24,0.0,0.0,0.0,0.0,0.0
GSE63885,POL,2014-12-05,0.0,0.0,0.0,0.0,0.0
GSE63881,SGP,2014-12-04,0.0,0.0,0.0,0.0,0.0
GSE63808,DEU,2014-12-15,0.0,0.0,0.0,0.0,0.0
GSE63741,DEU,2014-12-01,0.0,0.0,0.0,0.0,0.0
GSE62872,USA,2014-10-30,0.0,0.0,0.0,0.0,0.0
GSE61672,USA,2014-09-23,0.6153846153846154,0.0,0.16565703800339682,0.0,2.17746792216064
GSE59368,USA,2014-07-14,0.0,0.0,0.0,0.0,0.0
GSE59000,USA,2014-05-27,0.0,0.0,0.0,0.0,0.0
GSE58636,GBR,2014-06-18,0.0,0.0,0.0,0.0,0.0
GSE54497,GBR,2014-01-28,0.0,0.0,0.0,0.0,0.0
GSE52755,JPN,2013-11-26,0.0,0.0,0.0,0.0,0.0
GSE34865,GBR,2012-01-04,0.0,0.0,0.0,0.0,0.0
GSE63614,USA,2014-11-25,0.0,0.0,0.0,0.0,0.0
GSE56580,USA,2014-04-07,0.0,0.0,0.0,0.0,0.0
GSE56047,USA,2014-03-19,0.0,0.0,0.0,0.0,0.0
GSE56045,USA,2014-03-19,0.0,0.0,0.0,0.0,0.0
GSE46681,USA,2012-12-28,0.0,0.0,0.0,0.0,0.0
GSE62667,CAN,2014-10-30,0.0,0.0,0.0,0.0,0.0
GSE63142,USA,2014-11-10,0.0,0.0,0.0,0.0,0.0
GSE62116,CAN,2014-11-11,0.0,0.0,0.0,0.0,0.0
GSE63098,USA,2014-11-07,0.0,0.0,0.0,0.0,0.0
GSE63074,USA,2014-11-06,0.0,0.0,0.0,0.0,0.0
GSE57065,FRA,2014-04-24,0.0,0.0,0.0,0.0,0.0
GSE61260,USA,2014-09-09,0.0,0.0,0.0,0.0,0.0
GSE61256,USA,2014-09-09,0.0,0.0,0.0,0.0,0.0
GSE56493,SWE,2014-04-03,0.0,0.0,0.0,0.0,0.0
GSE42040,DEU,2012-11-02,0.0,0.0,0.0,0.0,0.0
GSE39791,USA,2012-07-31,0.0,0.0,0.0,0.0,0.0
GSE60886,CAN,2014-08-28,0.0,0.0,0.0,0.0,0.0
GSE33479,FRA,2011-11-04,0.0,0.0,0.0,0.0,0.0
GSE57405,USA,2014-05-07,1.0,0.0,0.2511333804449003,0.0,3.5022667608898006
GSE57386,USA,2014-05-07,1.0,0.0,0.31292091326648697,0.0,3.625841826532974
GSE57383,USA,2014-05-07,1.0,0.0,0.23976541827076292,0.0,3.479530836541526
GSE62006,BEL,2014-09-29,0.0,0.0,0.0,0.0,0.0
GSE57933,CAN,2014-05-23,0.0,0.0,0.0,0.0,0.0
GSE39148,USA,2012-07-05,0.0,0.0,0.0,0.0,0.0
GSE25742,USA,2010-12-01,0.0,1.0,0.0,0.9325790676813567,4.932579067681357
GSE60009,USA,2014-08-01,0.0,0.0,0.0,0.0,0.0
GSE62523,NLD,2014-10-20,0.0,0.0,0.0,0.0,0.0
GSE44722,USA,2013-02-27,0.0,0.0,0.0,0.0,0.0
GSE44721,USA,2013-02-27,0.0,0.0,0.0,0.0,0.0
GSE44720,USA,2013-02-27,0.0,0.0,0.0,0.0,0.0
GSE58613,USA,2014-06-18,0.0,0.0,0.0,0.0,0.0
GSE49710,CHN,2013-08-09,1.0,0.0,0.5383908441165837,0.0,4.076781688233167
GSE38832,USA,2012-06-20,0.0,0.0,0.0,0.0,0.0
GSE62322,FRA,2013-07-30,0.0,0.0,0.0,0.0,0.0
GSE4611,DEU,2006-04-05,0.0,0.0,0.0,0.0,0.0
GSE62199,DEU,2014-10-09,0.0,0.0,0.0,0.0,0.0
GSE58644,CHE,2014-06-18,0.0,0.0,0.0,0.0,0.0
GSE60645,SWE,2014-03-19,0.0,0.0,0.0,0.0,0.0
GSE60644,SWE,2014-08-22,0.0,0.0,0.0,0.0,0.0
GSE56931,USA,2014-04-21,0.0,0.0,0.0,0.0,0.0
GSE50832,USA,2013-09-12,0.0,0.0,0.0,0.0,0.0
GSE50831,USA,2013-09-12,0.0,0.0,0.0,0.0,0.0
GSE50830,USA,2013-09-12,0.0,0.0,0.0,0.0,0.0
GSE50811,USA,2013-09-12,0.0,0.0,0.0,0.0,0.0
GSE53482,ITA,2013-12-18,0.0,0.0,0.0,0.0,0.0
GSE51981,USA,2013-11-01,0.0,0.0,0.0,0.0,0.0
GSE40889,DEU,2012-09-14,0.0,0.0,0.0,0.0,0.0
GSE40888,DEU,2012-09-14,0.0,0.0,0.0,0.0,0.0
GSE61821,SGP,2014-09-26,0.0,0.0,0.0,0.0,0.0
GSE61804,DEU,2014-09-26,0.0,0.0,0.0,0.0,0.0
GSE53473,FIN,2013-12-18,0.0,0.0,0.0,0.0,0.0
GSE53471,FIN,2013-12-18,0.0,0.0,0.0,0.0,0.0
GSE51068,USA,2013-09-20,0.0,0.0,0.0,0.0,0.0
GSE33532,DEU,2011-11-17,0.0,0.0,0.0,0.0,0.0
GSE61279,EST,2014-09-09,0.0,0.0,0.0,0.0,0.0
GSE61276,EST,2014-09-12,0.0,0.0,0.0,0.0,0.0
GSE54002,SGP,2014-01-11,0.0,0.0,0.0,0.0,0.0
GSE61335,USA,2014-09-11,0.0,0.0,0.0,0.0,0.0
GSE58250,NZL,2014-06-05,0.0,0.0,0.0,0.0,0.0
GSE53031,BEL,2013-12-05,0.0,0.0,0.0,0.0,0.0
GSE58942,USA,2014-06-30,0.0,0.0,0.0,0.0,0.0
GSE48634,GBR,2013-07-09,0.0,0.0,0.0,0.0,0.0
GSE48990,BEL,2013-07-17,0.0,0.0,0.0,0.0,0.0
GSE60898,USA,2014-08-28,0.0,0.0,0.0,0.0,0.0
GSE60863,GBR,2014-08-27,0.0,0.0,0.0,0.0,0.0
GSE60862,GBR,2014-08-27,0.0,0.0,0.0,0.0,0.0
GSE60236,USA,2014-08-08,0.9746835443037974,0.0,0.47472913196850586,0.0,3.873508896848404
GSE60767,CZE,2014-08-26,0.0,0.0,0.0,0.0,0.0
GSE43767,CHN,2013-01-25,0.0,0.0,0.0,0.0,0.0
GSE54102,USA,2014-01-15,0.0,0.0,0.0,0.0,0.0
GSE54100,USA,2014-01-15,0.0,0.0,0.0,0.0,0.0
GSE25504,GBR,2010-11-19,0.0,0.0,0.0,0.0,0.0
GSE60190,USA,2014-08-07,1.0,1.0,0.04743627000667194,0.9325790676813567,8.027451607694701
GSE60083,GBR,2014-08-04,0.0,0.0,0.0,0.0,0.0
GSE54848,JPN,2014-02-10,0.0,0.0,0.0,0.0,0.0
GSE49896,CZE,2013-08-15,0.0,0.0,0.0,0.0,0.0
GSE29044,SAU,2011-05-04,0.0,0.0,0.0,0.0,0.0
GSE54188,USA,2014-01-17,0.0,0.0,0.0,0.0,0.0
GSE45436,TWN,2013-03-18,0.0,0.0,0.0,0.0,0.0
GSE33000,USA,2014-07-01,0.0,0.0,0.0,0.0,0.0
GSE58211,USA,2014-06-05,0.0,0.0,0.0,0.0,0.0
GSE47856,SGP,2013-06-11,0.0,0.0,0.0,0.0,0.0
GSE41119,USA,2010-06-11,0.0,0.0,0.0,0.0,0.0
GSE59787,USA,2013-03-22,0.0,0.0,0.0,0.0,0.0
GSE57612,DEU,2006-03-15,0.0,0.0,0.0,0.0,0.0
GSE57611,DEU,2006-03-15,0.0,0.0,0.0,0.0,0.0
GSE58970,USA,2014-06-27,0.0,1.0,0.0,0.5782230250820202,4.57822302508202
GSE50398,SWE,2013-08-27,0.0,0.0,0.0,0.0,0.0
GSE59446,CHN,2014-07-15,0.0,0.0,0.0,0.0,0.0
GSE59206,USA,2014-07-08,1.0,0.8181818181818182,0.04980225579784059,0.9325790676813567,7.304910852004311
GSE59198,DEU,2014-07-08,0.0,0.0,0.0,0.0,0.0
GSE55962,ESP,2014-03-17,0.0,0.0,0.0,0.0,0.0
GSE53081,USA,2013-11-21,0.0,0.8755980861244019,0.0,0.4419537855353728,3.9443461300329803
GSE49925,USA,2013-08-15,0.0,0.0,0.0,0.0,0.0
GSE43696,USA,2013-01-23,0.0,0.0,0.0,0.0,0.0
GSE35007,CAN,2012-01-11,1.0,0.0,0.9078205953644605,0.0,4.815641190728921
GSE50943,GBR,2013-09-17,0.0,0.0,0.0,0.0,0.0
GSE38958,USA,2012-06-27,0.0,0.0,0.0,0.0,0.0
GSE20716,GBR,2010-03-09,0.0,0.0,0.0,0.0,0.0
GSE53351,JPN,2013-12-16,0.0,0.0,0.0,0.0,0.0
GSE51855,JPN,2013-10-29,0.0,0.0,0.0,0.0,0.0
GSE45725,CAN,2013-04-03,0.0,0.0,0.0,0.0,0.0
GSE58558,USA,2014-06-16,0.0,0.0,0.0,0.0,0.0
GSE47792,CHN,2013-06-10,0.3399690333996903,0.0,0.3219386877276669,0.0,1.6637844756544047
GSE49577,GBR,2013-08-06,0.0,0.0,0.0,0.0,0.0
GSE58137,AUS,2014-06-02,0.0,0.0,0.0,0.0,0.0
GSE58401,KOR,2014-06-11,0.0,0.0,0.0,0.0,0.0
GSE58399,KOR,2014-06-11,0.0,0.0,0.0,0.0,0.0
GSE55440,USA,2014-02-27,0.0,0.0,0.0,0.0,0.0
GSE54646,USA,2014-02-04,0.0,0.0,0.0,0.0,0.0
GSE54644,USA,2014-02-04,0.0,0.0,0.0,0.0,0.0
GSE46923,USA,2013-05-14,0.0,0.0,0.0,0.0,0.0
GSE57595,USA,2014-05-12,0.7333333333333333,0.0,0.0014332622111059568,0.0,2.2028665244222116
GSE54837,GBR,2014-02-10,0.0,0.0,0.0,0.0,0.0
GSE31852,USA,2011-02-17,0.0,0.29838709677419356,0.0,0.6823215761842459,1.87586996328102
GSE58037,USA,2014-05-28,0.0,0.0,0.0,0.0,0.0
GSE55232,NLD,2014-02-20,0.0,0.0,0.0,0.0,0.0
GSE55231,NLD,2014-02-20,0.0,0.0,0.0,0.0,0.0
GSE54532,CAN,2014-01-30,0.0,0.0,0.0,0.0,0.0
GSE46510,CAN,2013-04-30,0.0,0.0,0.0,0.0,0.0
GSE41726,CAN,2012-10-19,0.0,0.0,0.0,0.0,0.0
GSE52724,USA,2013-11-25,0.0,0.0,0.0,0.0,0.0
GSE57542,USA,2013-12-06,0.044244322631166795,0.0,0.915408080199423,0.0,1.9635491282923463
GSE57343,USA,2014-05-06,0.0,0.0,0.0,0.0,0.0
GSE57341,USA,2014-05-06,0.0,0.0,0.0,0.0,0.0
GSE50496,USA,2013-08-30,0.0,0.0,0.0,0.0,0.0
GSE37924,LUX,2012-05-11,0.0,0.0,0.0,0.0,0.0
GSE44282,USA,2013-02-12,0.0,0.0,0.0,0.0,0.0
GSE57308,CHN,2014-05-05,0.0,0.0,0.0,0.0,0.0
GSE50827,AUS,2013-09-12,0.0,0.0,0.0,0.0,0.0
GSE56035,USA,2014-03-19,0.0,0.0,0.0,0.0,0.0
GSE56034,USA,2014-03-19,0.0,0.0,0.0,0.0,0.0
GSE56033,USA,2014-03-19,0.0,0.0,0.0,0.0,0.0
GSE48368,NOR,2013-06-27,0.0,0.0,0.0,0.0,0.0
GSE42606,USA,2012-11-29,0.0,0.0,0.0,0.0,0.0
GSE39941,GBR,2012-08-07,0.0,0.0,0.0,0.0,0.0
GSE39940,GBR,2012-08-07,0.0,0.0,0.0,0.0,0.0
GSE39939,GBR,2013-10-23,0.0,0.0,0.0,0.0,0.0
GSE37181,ITA,2012-04-11,0.0,0.0,0.0,0.0,0.0
GSE57083,GBR,2014-04-25,0.0,0.0,0.0,0.0,0.0
GSE50206,JPN,2013-08-26,0.0,0.0,0.0,0.0,0.0
GSE48350,USA,2008-06-25,0.0,0.0,0.0,0.0,0.0
GSE39491,USA,2012-07-19,0.0,0.0,0.0,0.0,0.0
GSE47353,USA,2013-05-24,0.0,0.0,0.0,0.0,0.0
GSE56396,USA,2014-04-01,0.0,0.0,0.0,0.0,0.0
GSE49280,FRA,2013-07-26,0.2345679012345679,0.0,0.2810368793747544,0.0,1.2657774624532125
GSE45874,USA,2013-04-08,0.0,0.0,0.0,0.0,0.0
GSE49454,USA,2013-08-01,0.0,1.0,0.0,0.7102457878060988,4.710245787806099
GSE29385,SGP,2011-05-18,0.0,0.0,0.0,0.0,0.0
GSE28988,SGP,2011-04-29,0.0,0.0,0.0,0.0,0.0
GSE28904,SGP,2011-04-28,0.0,0.0,0.0,0.0,0.0
GSE52005,USA,2013-11-01,0.0,0.7857142857142857,0.0,0.9325790676813567,4.075436210538499
GSE50025,CAN,2013-08-20,0.0,0.0,0.0,0.0,0.0
GSE53823,KOR,2014-04-01,0.0,0.0,0.0,0.0,0.0
GSE46261,ITA,2013-04-22,0.0,0.0,0.0,0.0,0.0
GSE49758,USA,2013-08-10,0.0,0.0,0.0,0.0,0.0
GSE44076,ESP,2013-02-05,0.0,0.0,0.0,0.0,0.0
GSE29536,USA,2011-05-25,0.0,0.0,0.0,0.0,0.0
GSE53625,CHN,2013-12-23,0.0,0.0,0.0,0.0,0.0
GSE53624,CHN,2013-12-23,0.0,0.0,0.0,0.0,0.0
GSE53622,CHN,2013-12-23,0.0,0.0,0.0,0.0,0.0
GSE55550,USA,2014-03-04,0.0,0.2709677419354839,0.0,0.9325790676813567,2.016450035423292
GSE44077,USA,2013-02-05,0.0,0.0,0.0,0.0,0.0
GSE54279,SWE,2014-01-22,0.0,0.0,0.0,0.0,0.0
GSE53166,USA,2013-12-06,1.0,0.0,0.915408080199423,0.0,4.830816160398846
GSE53165,USA,2013-12-10,0.0,0.0,0.0,0.0,0.0
GSE26253,KOR,2010-12-21,0.0,0.0,0.0,0.0,0.0
GSE55319,USA,2014-02-25,1.0,0.0,0.344244087092235,0.0,3.68848817418447
GSE46097,USA,2013-04-16,0.0,0.0,0.0,0.0,0.0
GSE43488,FIN,2013-01-14,0.0,0.0,0.0,0.0,0.0
GSE30211,FIN,2011-06-24,0.0,0.0,0.0,0.0,0.0
GSE30210,FIN,2011-06-24,0.0,0.0,0.0,0.0,0.0
GSE49284,USA,2013-07-27,0.0,0.0,0.0,0.0,0.0
GSE44861,USA,2013-03-05,0.0,0.0,0.0,0.0,0.0
GSE55039,KOR,2014-02-14,0.0,0.0,0.0,0.0,0.0
GSE51952,NLD,2013-10-31,0.0,0.0,0.0,0.0,0.0
GSE54004,USA,2014-02-12,1.0,0.0,0.46525105918046283,0.0,3.9305021183609257
GSE47189,DEU,2013-05-14,0.0,0.0,0.0,0.0,0.0
GSE46903,DEU,2013-05-14,0.0,0.0,0.0,0.0,0.0
GSE54648,USA,2014-02-04,0.0,0.0,0.0,0.0,0.0
GSE48277,USA,2013-06-16,0.0,0.20916905444126074,0.0,0.6788933913692171,1.51556960913426
GSE48276,USA,2013-06-25,0.0,0.6293103448275862,0.0,0.6788933913692171,3.1961347706795618
GSE48075,USA,2013-06-18,0.0,0.0,0.0,0.0,0.0
GSE27183,FRA,2011-02-09,0.0,0.0,0.0,0.0,0.0
GSE50588,USA,2013-09-04,0.0,0.0,0.0,0.0,0.0
GSE54514,AUS,2014-01-29,0.0,0.0,0.0,0.0,0.0
GSE43939,USA,2010-11-30,0.0,0.0,0.0,0.0,0.0
GSE41781,NLD,2012-10-23,0.0,0.0,0.0,0.0,0.0
GSE47595,USA,2013-04-27,0.0,0.0,0.0,0.0,0.0
GSE46444,USA,2013-04-27,0.0,0.0,0.0,0.0,0.0
GSE35455,JPN,2012-01-31,0.0,0.0,0.0,0.0,0.0
GSE48113,GBR,2013-06-19,0.0,0.0,0.0,0.0,0.0
GSE54257,NLD,2014-01-21,0.0,0.0,0.0,0.0,0.0
GSE54236,ITA,2014-01-21,0.0,0.0,0.0,0.0,0.0
GSE50948,DEU,2013-09-17,0.0,0.9935897435897436,0.0,0.9176443464145937,4.8920033207735685
GSE35834,ITA,2012-02-15,0.0,0.0,0.0,0.0,0.0
GSE53786,USA,2008-03-14,0.0,0.0,0.0,0.0,0.0
GSE53958,FRA,2014-01-09,0.0,0.0,0.0,0.0,0.0
GSE53987,USA,2014-01-10,0.0,1.0,0.0,0.7067369412083544,4.706736941208354
GSE46699,USA,2013-05-07,0.0,0.0,0.0,0.0,0.0
GSE51406,USA,2013-10-18,0.0,0.0,0.0,0.0,0.0
GSE48391,TWN,2013-06-26,0.0,0.0,0.0,0.0,0.0
GSE40364,USA,2010-06-03,0.0,0.0,0.0,0.0,0.0
GSE53757,USA,2014-01-02,0.0,0.0,0.0,0.0,0.0
GSE49997,AUT,2013-08-19,0.0,0.0,0.0,0.0,0.0
GSE34228,JPN,2011-12-07,0.0,0.0,0.0,0.0,0.0
GSE33193,JPN,2011-10-24,1.0,0.0,0.327532325234433,0.0,3.6550646504688658
GSE29623,USA,2011-05-30,0.0,0.0,0.0,0.0,0.0
GSE51088,USA,2013-09-23,0.0,0.0,0.0,0.0,0.0
GSE53091,CAN,2013-12-06,0.0,0.0,0.0,0.0,0.0
GSE50081,CAN,2013-08-21,1.0,0.0,0.7396976663526014,0.0,4.479395332705202
GSE46604,USA,2010-06-11,0.0,0.0,0.0,0.0,0.0
GSE53399,USA,2013-12-16,0.0,0.0,0.0,0.0,0.0
GSE53261,CAN,2013-11-02,0.0,0.0,0.0,0.0,0.0
GSE53195,AUS,2013-12-10,0.0,0.0,0.0,0.0,0.0
GSE45630,USA,2013-03-29,0.0,0.0,0.0,0.0,0.0
GSE41994,NLD,2012-11-01,0.0,0.0,0.0,0.0,0.0
GSE49053,JPN,2012-11-21,0.0,0.0,0.0,0.0,0.0
GSE52847,ESP,2013-11-19,0.0,0.0,0.0,0.0,0.0
GSE48408,DNK,2013-06-28,0.0,0.0,0.0,0.0,0.0
GSE52428,USA,2013-11-15,0.0,0.0,0.0,0.0,0.0
GSE52392,DEU,2013-11-14,0.0,0.0,0.0,0.0,0.0
GSE49921,USA,2013-08-15,0.0,0.0,0.0,0.0,0.0
GSE44074,JPN,2013-02-05,0.0,0.0,0.0,0.0,0.0
GSE38900,USA,2012-06-23,0.0,0.0,0.0,0.0,0.0
GSE35571,USA,2012-02-06,0.0,0.0,0.0,0.0,0.0
GSE52009,CHN,2013-11-01,0.0,0.0,0.0,0.0,0.0
GSE49354,USA,2013-07-30,0.0,0.0,0.0,0.0,0.0
GSE39004,USA,2012-05-03,0.0,0.5111111111111111,0.0,0.9325790676813567,2.977023512125801
GSE37751,USA,2012-05-03,0.0,0.49074074074074076,0.0,0.9325790676813567,2.89554203064432
GSE42834,GBR,2012-12-10,0.0,0.0,0.0,0.0,0.0
GSE42826,GBR,2012-12-10,0.0,0.0,0.0,0.0,0.0
GSE27020,GRC,2011-02-02,0.0,0.0,0.0,0.0,0.0
GSE51625,GBR,2013-10-23,0.0,0.0,0.0,0.0,0.0
GSE50470,USA,2010-01-26,0.0,0.0,0.0,0.0,0.0
GSE37250,GBR,2012-04-13,0.0,0.0,0.0,0.0,0.0
GSE41329,USA,2012-10-03,0.0,0.0,0.0,0.0,0.0
GSE49175,USA,2013-07-23,0.0,0.0,0.0,0.0,0.0
GSE43580,CHE,2013-01-17,0.0,0.0,0.0,0.0,0.0
GSE28221,USA,2011-03-14,0.0,0.3237410071942446,0.0,0.5539029871620517,1.84886701593903
GSE51092,USA,2013-09-23,0.0,0.0,0.0,0.0,0.0
GSE50058,USA,2013-08-21,0.0,0.0,0.0,0.0,0.0
GSE42050,USA,2012-10-24,0.0,0.3274336283185841,0.0,0.9325790676813567,2.242313580955693
GSE48184,DEU,2010-06-21,0.0,0.0,0.0,0.0,0.0
GSE49032,SWE,2013-05-17,0.0,0.0,0.0,0.0,0.0
GSE47051,SWE,2013-05-17,0.0,0.0,0.0,0.0,0.0
GSE49531,USA,2013-08-03,0.0,0.0,0.0,0.0,0.0
GSE48581,CAN,2013-07-08,0.0,0.0,0.0,0.0,0.0
GSE35320,DEU,2012-01-24,0.0,0.0,0.0,0.0,0.0
GSE50705,USA,2013-09-09,0.0,0.0,0.0,0.0,0.0
GSE48801,USA,2013-07-11,0.0,0.0,0.0,0.0,0.0
GSE46743,DEU,2013-05-08,0.0,0.0,0.0,0.0,0.0
GSE40791,USA,2012-09-11,0.0,0.0,0.0,0.0,0.0
GSE43973,USA,2011-08-09,0.0,0.0,0.0,0.0,0.0
GSE40571,ITA,2012-08-31,0.0,0.0,0.0,0.0,0.0
GSE40570,ITA,2012-09-04,0.0,0.0,0.0,0.0,0.0
GSE31803,USA,2011-08-31,0.0,0.0,0.0,0.0,0.0
GSE36382,DEU,2012-03-08,0.0,0.0,0.0,0.0,0.0
GSE31048,USA,2011-08-29,0.0,0.0,0.0,0.0,0.0
GSE50161,USA,2013-08-23,0.0,0.0,0.0,0.0,0.0
GSE50084,USA,2013-08-22,0.0,0.0,0.0,0.0,0.0
GSE47185,USA,2013-05-22,0.0,0.0,0.0,0.0,0.0
GSE47184,USA,2013-05-22,0.0,0.0,0.0,0.0,0.0
GSE47183,USA,2013-05-22,0.0,0.0,0.0,0.0,0.0
GSE43458,USA,2013-01-11,0.0,0.0,0.0,0.0,0.0
GSE47962,USA,2013-06-14,0.0,0.0,0.0,0.0,0.0
GSE47961,USA,2013-06-14,0.0,0.0,0.0,0.0,0.0
GSE47960,USA,2013-06-14,0.0,0.0,0.0,0.0,0.0
GSE47963,USA,2013-06-14,0.0,0.0,0.0,0.0,0.0
GSE39506,FRA,2012-07-19,0.0,0.0,0.0,0.0,0.0
GSE37138,CHE,2012-04-10,0.0,0.0,0.0,0.0,0.0
GSE42658,GBR,2012-11-30,1.0,0.0,0.35702444280580115,0.0,3.7140488856116023
GSE39444,FIN,2012-07-12,0.0,0.0,0.0,0.0,0.0
GSE42284,NLD,2012-11-14,0.0,0.0,0.0,0.0,0.0
GSE46909,NLD,2013-05-14,0.0,0.0,0.0,0.0,0.0
GSE29272,USA,2011-05-12,0.0,0.0,0.0,0.0,0.0
GSE48556,NLD,2013-07-09,0.0,0.0,0.0,0.0,0.0
GSE48931,GBR,2013-07-16,0.0,0.0,0.0,0.0,0.0
GSE48927,GBR,2013-07-16,0.0,0.0,0.0,0.0,0.0
GSE47684,JPN,2013-06-04,0.0,0.0,0.0,0.0,0.0
GSE48762,USA,2011-06-20,0.0,1.0,0.0,0.33756824369852895,4.337568243698529
